audit_id,device_hostname,device_ip,audit_type,timestamp,phase,status,details,recommendations
fef72f5b-bed3-4489-8700-6272ba68fcd0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T14:19:28.693972,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
fef72f5b-bed3-4489-8700-6272ba68fcd0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T14:19:28.693972,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
fef72f5b-bed3-4489-8700-6272ba68fcd0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T14:19:28.693972,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
fef72f5b-bed3-4489-8700-6272ba68fcd0,RTR-BRANCH-04.xrnet.net,172.16.39.103,security,2025-05-28T14:19:28.693972,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
1e4dcd7f-769e-485d-9b25-7bb3aab4178f,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T14:19:28.694668,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
1e4dcd7f-769e-485d-9b25-7bb3aab4178f,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T14:19:28.694668,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
1e4dcd7f-769e-485d-9b25-7bb3aab4178f,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T14:19:28.694668,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
1e4dcd7f-769e-485d-9b25-7bb3aab4178f,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T14:19:28.694668,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
1e4dcd7f-769e-485d-9b25-7bb3aab4178f,RTR-BRANCH-05.xrnet.net,172.16.39.104,security,2025-05-28T14:19:28.694668,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
e882037a-7bfa-4ed4-8cdd-a718751661a1,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T14:19:28.695343,connectivity,Success,"{'method': 'ICMP ping (simulated)', 'response_time_ms': 15.7}",Implement regular security audits and monitoring
e882037a-7bfa-4ed4-8cdd-a718751661a1,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T14:19:28.695343,authentication,Success,"{'method': 'SSH authentication (simulated)', 'protocol': 'SSH', 'username': 'admin'}",Implement regular security audits and monitoring
e882037a-7bfa-4ed4-8cdd-a718751661a1,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T14:19:28.695343,config_audit,Success,"{'commands_executed': ['show running-config', 'show interfaces', 'show version'], 'config_size_bytes': 295}",Implement regular security audits and monitoring
e882037a-7bfa-4ed4-8cdd-a718751661a1,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T14:19:28.695343,risk_assessment,Success,"{'checks_performed': ['telnet_enabled', 'weak_passwords', 'unused_accounts', 'insecure_services', 'unsecured_interfaces'], 'issues_found': 0}",Implement regular security audits and monitoring
e882037a-7bfa-4ed4-8cdd-a718751661a1,RTR-BRANCH-06.xrnet.net,172.16.39.105,security,2025-05-28T14:19:28.695343,reporting,Success,"{'report_type': 'security', 'findings_count': 0, 'recommendations_count': 1}",Implement regular security audits and monitoring
d819d60a-d99c-4924-a669-168c37b43e33,RTR-BRANCH-04.xrnet.net,172.16.39.103,telnet,2025-05-28T14:19:28.713250,connection,Failed,{'method': 'SSH'},
b31f7088-d27a-418d-9d6f-2c23fd57d1a8,RTR-BRANCH-05.xrnet.net,172.16.39.104,telnet,2025-05-28T14:19:28.713390,connection,Failed,{'method': 'SSH'},
3e6c1b51-ae64-445a-896f-992a46f6f970,RTR-BRANCH-03.xrnet.net,172.16.39.102,telnet,2025-05-28T14:19:28.711905,connection,Failed,{'method': 'SSH'},
61325b88-f441-4d60-a32a-fd6431252f52,RTR-BRANCH-06.xrnet.net,172.16.39.105,telnet,2025-05-28T14:19:31.780666,connection,Failed,{'method': 'SSH'},
7c1f7df2-7b01-4c3f-9643-b83f5dda33ed,RTR-CORE-01.xrnet.net,172.16.39.100,telnet,2025-05-28T14:19:28.703786,connection,Failed,{'method': 'SSH'},
c4c3e5aa-2958-42d5-a728-b084498779e4,RTR-EDGE-02.xrnet.net,172.16.39.101,telnet,2025-05-28T14:19:28.705541,connection,Failed,{'method': 'SSH'},
